"","ID","air_genre_name","air_area_name","latitude","longitude"
"262","restaurant_ 262","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"263","restaurant_ 263","Cafe/Sweets","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"264","restaurant_ 264","Cafe/Sweets","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"265","restaurant_ 265","Cafe/Sweets","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"266","restaurant_ 266","Cafe/Sweets","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"267","restaurant_ 267","Cafe/Sweets","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"268","restaurant_ 268","Cafe/Sweets","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"269","restaurant_ 269","Cafe/Sweets","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"270","restaurant_ 270","Cafe/Sweets","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"271","restaurant_ 271","Cafe/Sweets","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"272","restaurant_ 272","Cafe/Sweets","Tokyo-to Setagaya-ku Setagaya",35.6465721,139.6532473
"273","restaurant_ 273","Cafe/Sweets","Hyogo-ken Kobe-shi Sumiyoshi Higashimachi",34.7202277,135.265455
"274","restaurant_ 274","Cafe/Sweets","Hyogo-ken Kobe-shi Sumiyoshi Higashimachi",34.7202277,135.265455
"275","restaurant_ 275","Cafe/Sweets","Hyogo-ken Kobe-shi Sumiyoshi Higashimachi",34.7202277,135.265455
"276","restaurant_ 276","Cafe/Sweets","Hyogo-ken Kobe-shi Sumiyoshi Higashimachi",34.7202277,135.265455
"277","restaurant_ 277","Cafe/Sweets","Tokyo-to Adachi-ku Chuohoncho",35.7756644,139.8044788
"278","restaurant_ 278","Cafe/Sweets","Tokyo-to Adachi-ku Chuohoncho",35.7756644,139.8044788
"279","restaurant_ 279","Cafe/Sweets","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"280","restaurant_ 280","Cafe/Sweets","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"281","restaurant_ 281","Cafe/Sweets","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"282","restaurant_ 282","Cafe/Sweets","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"283","restaurant_ 283","Cafe/Sweets","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"284","restaurant_ 284","Cafe/Sweets","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"285","restaurant_ 285","Cafe/Sweets","Tokyo-to Setagaya-ku Setagaya",35.6427447,139.6413873
"286","restaurant_ 286","Cafe/Sweets","Tokyo-to Setagaya-ku Setagaya",35.6427447,139.6413873
"287","restaurant_ 287","Cafe/Sweets","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"288","restaurant_ 288","Cafe/Sweets","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"289","restaurant_ 289","Cafe/Sweets","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"290","restaurant_ 290","Cafe/Sweets","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"291","restaurant_ 291","Cafe/Sweets","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"292","restaurant_ 292","Cafe/Sweets","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"293","restaurant_ 293","Cafe/Sweets","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"294","restaurant_ 294","Cafe/Sweets","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"295","restaurant_ 295","Cafe/Sweets","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"296","restaurant_ 296","Cafe/Sweets","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"297","restaurant_ 297","Cafe/Sweets","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"298","restaurant_ 298","Cafe/Sweets","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"299","restaurant_ 299","Cafe/Sweets","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"300","restaurant_ 300","Cafe/Sweets","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"301","restaurant_ 301","Cafe/Sweets","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"302","restaurant_ 302","Cafe/Sweets","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"303","restaurant_ 303","Cafe/Sweets","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"304","restaurant_ 304","Cafe/Sweets","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"305","restaurant_ 305","Cafe/Sweets","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"306","restaurant_ 306","Cafe/Sweets","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"307","restaurant_ 307","Cafe/Sweets","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"308","restaurant_ 308","Cafe/Sweets","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"309","restaurant_ 309","Cafe/Sweets","Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"310","restaurant_ 310","Cafe/Sweets","Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"311","restaurant_ 311","Cafe/Sweets","Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"312","restaurant_ 312","Cafe/Sweets","Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"313","restaurant_ 313","Cafe/Sweets","Hokkaido Sapporo-shi Kotoni 2 Jo",43.0744699,141.3008887
"314","restaurant_ 314","Cafe/Sweets","Hokkaido Sapporo-shi Kotoni 2 Jo",43.0744699,141.3008887
"315","restaurant_ 315","Cafe/Sweets","Osaka-fu Osaka-shi Shinmachi",34.6762311,135.4860587
"316","restaurant_ 316","Cafe/Sweets","Osaka-fu Osaka-shi Shinmachi",34.6762311,135.4860587
"317","restaurant_ 317","Cafe/Sweets","Osaka-fu Osaka-shi Shinmachi",34.6762311,135.4860587
"318","restaurant_ 318","Cafe/Sweets","Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397
"319","restaurant_ 319","Cafe/Sweets","Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397
"320","restaurant_ 320","Cafe/Sweets","Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397
"321","restaurant_ 321","Cafe/Sweets","Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397
"322","restaurant_ 322","Cafe/Sweets","Tokyo-to Koto-ku Toyo",35.6728535,139.8174097
"323","restaurant_ 323","Cafe/Sweets","Tokyo-to Koto-ku Toyo",35.6728535,139.8174097
"324","restaurant_ 324","Cafe/Sweets","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"325","restaurant_ 325","Cafe/Sweets","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"326","restaurant_ 326","Cafe/Sweets","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"327","restaurant_ 327","Cafe/Sweets","Hokkaido Sapporo-shi Minami 3 Jonishi",43.0554601,141.3409556
"328","restaurant_ 328","Cafe/Sweets","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"329","restaurant_ 329","Cafe/Sweets","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"330","restaurant_ 330","Cafe/Sweets","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"331","restaurant_ 331","Cafe/Sweets","Tokyo-to Chuo-ku Tsukiji",35.6706505,139.7718614
"332","restaurant_ 332","Cafe/Sweets","Tokyo-to Itabashi-ku Itabashi",35.7511648,139.7092437
"333","restaurant_ 333","Cafe/Sweets","Tokyo-to Itabashi-ku Itabashi",35.7511648,139.7092437
"334","restaurant_ 334","Cafe/Sweets","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"335","restaurant_ 335","Cafe/Sweets","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"336","restaurant_ 336","Cafe/Sweets","Tokyo-to Chiyoda-ku Kudanminami",35.6940027,139.7535951
"337","restaurant_ 337","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Torikai",33.5756863,130.3699764
"338","restaurant_ 338","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Torikai",33.5756863,130.3699764
"339","restaurant_ 339","Cafe/Sweets","Shizuoka-ken Numazu-shi Miyukicho",35.0955842,138.8634925
"340","restaurant_ 340","Cafe/Sweets","Shizuoka-ken Numazu-shi Miyukicho",35.0955842,138.8634925
"341","restaurant_ 341","Cafe/Sweets","Osaka-fu Osaka-shi Fuminosato",34.638969,135.5184958
"342","restaurant_ 342","Cafe/Sweets","Osaka-fu Osaka-shi Fuminosato",34.638969,135.5184958
"343","restaurant_ 343","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Momochi",33.5819411,130.3484363
"344","restaurant_ 344","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Momochi",33.5819411,130.3484363
"345","restaurant_ 345","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Momochi",33.5819411,130.3484363
"346","restaurant_ 346","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Momochi",33.5819411,130.3484363
"347","restaurant_ 347","Cafe/Sweets","Tokyo-to Meguro-ku Jiyugaoka",35.6092076,139.6693609
"348","restaurant_ 348","Cafe/Sweets","Tokyo-to Meguro-ku Jiyugaoka",35.6092076,139.6693609
"349","restaurant_ 349","Cafe/Sweets","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"350","restaurant_ 350","Cafe/Sweets","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"351","restaurant_ 351","Cafe/Sweets","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"352","restaurant_ 352","Cafe/Sweets","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"353","restaurant_ 353","Cafe/Sweets","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"354","restaurant_ 354","Cafe/Sweets","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"355","restaurant_ 355","Cafe/Sweets","Tokyo-to Taito-ku Higashiueno",35.712607,139.7799956
"356","restaurant_ 356","Cafe/Sweets","Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"357","restaurant_ 357","Cafe/Sweets","Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"358","restaurant_ 358","Cafe/Sweets","Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"359","restaurant_ 359","Cafe/Sweets","Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"360","restaurant_ 360","Cafe/Sweets","Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"361","restaurant_ 361","Cafe/Sweets","Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"362","restaurant_ 362","Cafe/Sweets","Fukuoka-ken Itoshima-shi Maebarunishi",33.5573203,130.195555
"363","restaurant_ 363","Cafe/Sweets","Tokyo-to Musashino-shi Kichijoji Honcho",35.704686,139.5754071
"364","restaurant_ 364","Cafe/Sweets","Tokyo-to Musashino-shi Kichijoji Honcho",35.704686,139.5754071
"365","restaurant_ 365","Cafe/Sweets","Hokkaido Kato-gun Motomachi",42.9941431,143.1979595
"366","restaurant_ 366","Cafe/Sweets","Hokkaido Kato-gun Motomachi",42.9941431,143.1979595
"367","restaurant_ 367","Cafe/Sweets","Tokyo-to Kita-ku Ojihoncho",35.7528042,139.7334805
"368","restaurant_ 368","Cafe/Sweets","Tokyo-to Kita-ku Ojihoncho",35.7528042,139.7334805
"369","restaurant_ 369","Cafe/Sweets","Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009
"370","restaurant_ 370","Cafe/Sweets","Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009
"371","restaurant_ 371","Cafe/Sweets","Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009
"372","restaurant_ 372","Cafe/Sweets","Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009
"373","restaurant_ 373","Cafe/Sweets","Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009
"374","restaurant_ 374","Cafe/Sweets","Osaka-fu Osaka-shi Kyutaromachi",34.6812614,135.5098009
"375","restaurant_ 375","Cafe/Sweets","Osaka-fu Osaka-shi Ohiraki",34.6923371,135.4722289
"376","restaurant_ 376","Cafe/Sweets","Osaka-fu Osaka-shi Ohiraki",34.6923371,135.4722289
"377","restaurant_ 377","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283
"378","restaurant_ 378","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283
"379","restaurant_ 379","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283
"380","restaurant_ 380","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Shiobaru",33.5615691,130.4264283
"381","restaurant_ 381","Cafe/Sweets","Tokyo-to Koganei-shi Honcho",35.6994733,139.5029916
"382","restaurant_ 382","Cafe/Sweets","Tokyo-to Koganei-shi Honcho",35.6994733,139.5029916
"383","restaurant_ 383","Cafe/Sweets","Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127
"384","restaurant_ 384","Cafe/Sweets","Hiroshima-ken Fukuyama-shi Higashisakuramachi",34.4858993,133.3623127
"385","restaurant_ 385","Cafe/Sweets","Tokyo-to Toshima-ku Higashiikebukuro",35.7262319,139.7232404
"386","restaurant_ 386","Cafe/Sweets","Tokyo-to Toshima-ku Higashiikebukuro",35.7262319,139.7232404
"387","restaurant_ 387","Cafe/Sweets","Hyogo-ken Nishinomiya-shi Rokutanjicho",34.7375965,135.3415643
"388","restaurant_ 388","Cafe/Sweets","Hyogo-ken Nishinomiya-shi Rokutanjicho",34.7375965,135.3415643
"389","restaurant_ 389","Cafe/Sweets","Tokyo-to Shinjuku-ku Nishishinjuku",35.6921398,139.6854735
"390","restaurant_ 390","Cafe/Sweets","Tokyo-to Shinjuku-ku Nishishinjuku",35.6921398,139.6854735
"391","restaurant_ 391","Cafe/Sweets","Tokyo-to Bunkyo-ku Kasuga",35.7080677,139.752167
"392","restaurant_ 392","Cafe/Sweets","Tokyo-to Bunkyo-ku Kasuga",35.7080677,139.752167
"393","restaurant_ 393","Cafe/Sweets","Tokyo-to Bunkyo-ku Kasuga",35.7080677,139.752167
"394","restaurant_ 394","Cafe/Sweets","Osaka-fu Sakai-shi Minamikawaramachi",34.5732536,135.4831008
"395","restaurant_ 395","Cafe/Sweets","Osaka-fu Sakai-shi Minamikawaramachi",34.5732536,135.4831008
"396","restaurant_ 396","Cafe/Sweets","Tokyo-to Setagaya-ku Okusawa",35.6021252,139.6719581
"397","restaurant_ 397","Cafe/Sweets","Tokyo-to Setagaya-ku Okusawa",35.6021252,139.6719581
"398","restaurant_ 398","Cafe/Sweets","Tokyo-to Setagaya-ku Okusawa",35.6021252,139.6719581
"399","restaurant_ 399","Cafe/Sweets","Tokyo-to Setagaya-ku Okusawa",35.6021252,139.6719581
"400","restaurant_ 400","Cafe/Sweets","Tokyo-to Setagaya-ku Okusawa",35.6021252,139.6719581
"401","restaurant_ 401","Cafe/Sweets","Fukuoka-ken Kitakyushu-shi Konyamachi",33.8810679,130.881838
"402","restaurant_ 402","Cafe/Sweets","Fukuoka-ken Kitakyushu-shi Konyamachi",33.8810679,130.881838
"403","restaurant_ 403","Cafe/Sweets","Tokyo-to Toshima-ku Minamiikebukuro",35.7248234,139.7159634
"404","restaurant_ 404","Cafe/Sweets","Tokyo-to Toshima-ku Minamiikebukuro",35.7248234,139.7159634
"405","restaurant_ 405","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Daimyo",33.5869938,130.3948938
"406","restaurant_ 406","Cafe/Sweets","Fukuoka-ken Fukuoka-shi Daimyo",33.5869938,130.3948938
"407","restaurant_ 407","Cafe/Sweets","Tokyo-to Taito-ku Kuramae",35.7043442,139.7914285
"408","restaurant_ 408","Cafe/Sweets","Tokyo-to Taito-ku Kuramae",35.7043442,139.7914285
"409","restaurant_ 409","Cafe/Sweets","Hyogo-ken Takarazuka-shi Toyocho",34.7997673,135.3600729
"410","restaurant_ 410","Cafe/Sweets","Hyogo-ken Takarazuka-shi Toyocho",34.7997673,135.3600729
"411","restaurant_ 411","Cafe/Sweets","Tokyo-to Shibuya-ku Jingumae",35.6692904,139.7070557
"412","restaurant_ 412","Cafe/Sweets","Tokyo-to Shibuya-ku Jingumae",35.6692904,139.7070557
"413","restaurant_ 413","Cafe/Sweets","Niigata-ken Kashiwazaki-shi Chuocho",37.3718999,138.5589836
"414","restaurant_ 414","Cafe/Sweets","Niigata-ken Kashiwazaki-shi Chuocho",37.3718999,138.5589836
"415","restaurant_ 415","Izakaya","Hyogo-ken Kobe-shi Kumoidori",34.6951242,135.1978525
"416","restaurant_ 416","Izakaya","Hyogo-ken Kobe-shi Kumoidori",34.6951242,135.1978525
"417","restaurant_ 417","Izakaya","Hyogo-ken Kobe-shi Kumoidori",34.6951242,135.1978525
"418","restaurant_ 418","Izakaya","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"419","restaurant_ 419","Izakaya","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"420","restaurant_ 420","Izakaya","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"421","restaurant_ 421","Izakaya","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"422","restaurant_ 422","Izakaya","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"423","restaurant_ 423","Izakaya","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"424","restaurant_ 424","Izakaya","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"425","restaurant_ 425","Izakaya","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"426","restaurant_ 426","Izakaya","Tokyo-to Minato-ku Shibakoen",35.6580681,139.7515992
"427","restaurant_ 427","Izakaya","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"428","restaurant_ 428","Izakaya","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"429","restaurant_ 429","Izakaya","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"430","restaurant_ 430","Izakaya","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"431","restaurant_ 431","Izakaya","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"432","restaurant_ 432","Izakaya","Fukuoka-ken Fukuoka-shi Daimyo",33.5892157,130.3928134
"433","restaurant_ 433","Izakaya","Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819
"434","restaurant_ 434","Izakaya","Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819
"435","restaurant_ 435","Izakaya","Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819
"436","restaurant_ 436","Izakaya","Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819
"437","restaurant_ 437","Izakaya","Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819
"438","restaurant_ 438","Izakaya","Hokkaido Asahikawa-shi 6 Jodori",43.7706355,142.364819
"439","restaurant_ 439","Izakaya","Hyogo-ken Kobe-shi Sumiyoshi Higashimachi",34.7202277,135.265455
"440","restaurant_ 440","Izakaya","Hyogo-ken Kobe-shi Sumiyoshi Higashimachi",34.7202277,135.265455
"441","restaurant_ 441","Izakaya","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"442","restaurant_ 442","Izakaya","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"443","restaurant_ 443","Izakaya","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"444","restaurant_ 444","Izakaya","Osaka-fu Osaka-shi Ogimachi",34.7053617,135.5100252
"445","restaurant_ 445","Izakaya","Hyogo-ken Amagasaki-shi Higashinanamatsucho",34.7337339,135.4063757
"446","restaurant_ 446","Izakaya","Hyogo-ken Amagasaki-shi Higashinanamatsucho",34.7337339,135.4063757
"447","restaurant_ 447","Izakaya","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"448","restaurant_ 448","Izakaya","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"449","restaurant_ 449","Izakaya","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"450","restaurant_ 450","Izakaya","Tokyo-to Shibuya-ku Shibuya",35.6617773,139.7040506
"451","restaurant_ 451","Izakaya","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"452","restaurant_ 452","Izakaya","Tokyo-to Suginami-ku Asagayaminami",35.6995657,139.6364379
"453","restaurant_ 453","Izakaya","Tokyo-to Koto-ku Tomioka",35.6712704,139.7969871
"454","restaurant_ 454","Izakaya","Tokyo-to Koto-ku Tomioka",35.6712704,139.7969871
"455","restaurant_ 455","Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"456","restaurant_ 456","Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"457","restaurant_ 457","Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"458","restaurant_ 458","Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"459","restaurant_ 459","Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"460","restaurant_ 460","Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"461","restaurant_ 461","Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"462","restaurant_ 462","Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"463","restaurant_ 463","Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"464","restaurant_ 464","Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"465","restaurant_ 465","Izakaya","Hiroshima-ken Hiroshima-shi Kokutaijimachi",34.3862445,132.4550176
"466","restaurant_ 466","Izakaya","Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265
"467","restaurant_ 467","Izakaya","Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265
"468","restaurant_ 468","Izakaya","Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265
"469","restaurant_ 469","Izakaya","Niigata-ken Niigata-shi Gakkochodori 1 Bancho",37.9163674,139.0363265
"470","restaurant_ 470","Izakaya","Tokyo-to Chuo-ku Ginza",35.6721142,139.7708253
"471","restaurant_ 471","Izakaya","Tokyo-to Chuo-ku Ginza",35.6721142,139.7708253
"472","restaurant_ 472","Izakaya","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"473","restaurant_ 473","Izakaya","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"474","restaurant_ 474","Izakaya","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"475","restaurant_ 475","Izakaya","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"476","restaurant_ 476","Izakaya","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"477","restaurant_ 477","Izakaya","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"478","restaurant_ 478","Izakaya","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"479","restaurant_ 479","Izakaya","Tokyo-to Shinjuku-ku Kabukicho",35.6938401,139.7035494
"480","restaurant_ 480","Izakaya","Tokyo-to Ota-ku Kamata",35.5612568,139.7160511
"481","restaurant_ 481","Izakaya","Tokyo-to Ota-ku Kamata",35.5612568,139.7160511
"482","restaurant_ 482","Izakaya","Tokyo-to Ota-ku Kamata",35.5612568,139.7160511
"483","restaurant_ 483","Izakaya","Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"484","restaurant_ 484","Izakaya","Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"485","restaurant_ 485","Izakaya","Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"486","restaurant_ 486","Izakaya","Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"487","restaurant_ 487","Izakaya","Tokyo-to Meguro-ku Kamimeguro",35.6414629,139.6981712
"488","restaurant_ 488","Izakaya","Hokkaido Sapporo-shi Kotoni 2 Jo",43.0744699,141.3008887
"489","restaurant_ 489","Izakaya","Hokkaido Sapporo-shi Kotoni 2 Jo",43.0744699,141.3008887
"490","restaurant_ 490","Izakaya","Osaka-fu Osaka-shi Shinmachi",34.6762311,135.4860587
"491","restaurant_ 491","Izakaya","Osaka-fu Osaka-shi Shinmachi",34.6762311,135.4860587
"492","restaurant_ 492","Izakaya","Niigata-ken Niigata-shi Teraohigashi",37.8742227,138.9719402
"493","restaurant_ 493","Izakaya","Niigata-ken Niigata-shi Teraohigashi",37.8742227,138.9719402
"494","restaurant_ 494","Izakaya","Niigata-ken Niigata-shi Teraohigashi",37.8742227,138.9719402
"495","restaurant_ 495","Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"496","restaurant_ 496","Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"497","restaurant_ 497","Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"498","restaurant_ 498","Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"499","restaurant_ 499","Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"500","restaurant_ 500","Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"501","restaurant_ 501","Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"502","restaurant_ 502","Izakaya","Fukuoka-ken Fukuoka-shi Hakata Ekimae",33.5913576,130.4148783
"503","restaurant_ 503","Izakaya","Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397
"504","restaurant_ 504","Izakaya","Shizuoka-ken Hamamatsu-shi Motoshirocho",34.7108955,137.7259397
"505","restaurant_ 505","Izakaya","Fukuoka-ken Kitakyushu-shi None",33.8664649,130.7649232
"506","restaurant_ 506","Izakaya","Fukuoka-ken Kitakyushu-shi None",33.8664649,130.7649232
"507","restaurant_ 507","Izakaya","Fukuoka-ken Kitakyushu-shi None",33.8664649,130.7649232
"508","restaurant_ 508","Izakaya","Fukuoka-ken Kurume-shi Jonanmachi",33.3192865,130.5083735
"509","restaurant_ 509","Izakaya","Fukuoka-ken Kurume-shi Jonanmachi",33.3192865,130.5083735
"510","restaurant_ 510","Izakaya","Fukuoka-ken Kurume-shi Jonanmachi",33.3192865,130.5083735
"511","restaurant_ 511","Izakaya","Tokyo-to Koto-ku Toyo",35.6728535,139.8174097
"512","restaurant_ 512","Izakaya","Tokyo-to Koto-ku Toyo",35.6728535,139.8174097
"513","restaurant_ 513","Izakaya","Tokyo-to Koto-ku Toyo",35.6728535,139.8174097
